DATAFLOW,MEASURE: Measure,REGION_TYPE: Geography Level,ASGS_2016: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,312021357: Walkerston - Eton,A: Annual,2020,8067,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,312021358: West Mackay,A: Annual,2020,6084,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,312031359: Airlie - Whitsundays,A: Annual,2020,14558,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,312031360: Cape Conway,A: Annual,2020,0,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,312031361: Proserpine,A: Annual,2020,8586,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313011362: Beachmere - Sandstone Point,A: Annual,2020,16682,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313011363: Bribie Island,A: Annual,2020,20252,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313021364: Burpengary - East,A: Annual,2020,5229,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313021365: Caboolture,A: Annual,2020,30284,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313021366: Caboolture - South,A: Annual,2020,22795,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313021367: Elimbah,A: Annual,2020,4391,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313021368: Morayfield - East,A: Annual,2020,9849,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313021369: Wamuran,A: Annual,2020,4381,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313031370: Kilcoy,A: Annual,2020,5655,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313031371: Woodford - D'Aguilar,A: Annual,2020,9110,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313041372: Burpengary,A: Annual,2020,15714,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313041373: Deception Bay,A: Annual,2020,23360,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313041374: Morayfield,A: Annual,2020,5412,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313041375: Narangba,A: Annual,2020,20978,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313041376: Upper Caboolture,A: Annual,2020,3425,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313051377: Clontarf,A: Annual,2020,8354,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313051378: Margate - Woody Point,A: Annual,2020,12479,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313051379: Redcliffe,A: Annual,2020,11031,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313051380: Rothwell - Kippa-Ring,A: Annual,2020,17450,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,313051542: Scarborough - Newport - Moreton Island,A: Annual,2020,14771,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314011382: Albany Creek,A: Annual,2020,16699,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314011383: Cashmere,A: Annual,2020,21315,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314011384: Dayboro,A: Annual,2020,9600,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314011385: Eatons Hill,A: Annual,2020,8235,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314011386: The Hills District,A: Annual,2020,24604,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314011387: Samford Valley,A: Annual,2020,12512,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314021388: Dakabin - Kallangur,A: Annual,2020,27952,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314021389: Murrumba Downs - Griffin,A: Annual,2020,23557,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314021390: North Lakes - Mango Hill,A: Annual,2020,39565,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314031391: Bray Park,A: Annual,2020,10746,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314031392: Lawnton,A: Annual,2020,6497,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314031393: Petrie,A: Annual,2020,8923,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,314031394: Strathpine - Brendale,A: Annual,2020,13753,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011395: Aurukun,A: Annual,2020,1370,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011396: Cape York,A: Annual,2020,8489,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011397: Croydon - Etheridge,A: Annual,2020,1079,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011398: Kowanyama - Pormpuraaw,A: Annual,2020,1859,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011399: Northern Peninsula,A: Annual,2020,3224,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011400: Tablelands,A: Annual,2020,6388,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011401: Torres,A: Annual,2020,3924,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011402: Torres Strait Islands,A: Annual,2020,5178,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315011403: Weipa,A: Annual,2020,4383,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315021404: Carpentaria,A: Annual,2020,5124,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315021405: Mount Isa,A: Annual,2020,18334,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315021406: Mount Isa Region,A: Annual,2020,3213,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315021407: Northern Highlands,A: Annual,2020,3148,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315031408: Barcaldine - Blackall,A: Annual,2020,4659,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315031409: Charleville,A: Annual,2020,4220,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315031410: Far Central West,A: Annual,2020,2105,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315031411: Far South West,A: Annual,2020,2647,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,315031412: Longreach,A: Annual,2020,3407,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316011413: Buderim - North,A: Annual,2020,18196,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316011414: Buderim - South,A: Annual,2020,17606,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316011415: Mountain Creek,A: Annual,2020,13619,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316011416: Sippy Downs,A: Annual,2020,11424,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021417: Aroona - Currimundi,A: Annual,2020,10510,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021418: Buddina - Minyama,A: Annual,2020,6896,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021419: Caloundra - Kings Beach,A: Annual,2020,7010,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021420: Caloundra - West,A: Annual,2020,27992,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021421: Golden Beach - Pelican Waters,A: Annual,2020,13516,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021422: Moffat Beach - Battery Hill,A: Annual,2020,8223,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021423: Parrearra - Warana,A: Annual,2020,10377,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316021424: Wurtulla - Birtinya,A: Annual,2020,9729,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316031425: Coolum Beach,A: Annual,2020,16454,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316031426: Marcoola - Mudjimba,A: Annual,2020,12146,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316031427: Maroochydore - Kuluin,A: Annual,2020,21441,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316031428: Mooloolaba - Alexandra Headland,A: Annual,2020,12383,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316051434: Noosa Heads,A: Annual,2020,4940,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316051435: Noosaville,A: Annual,2020,9533,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316051437: Sunshine Beach,A: Annual,2020,7186,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316051438: Tewantin,A: Annual,2020,10586,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316051543: Peregian Beach - Marcus Beach,A: Annual,2020,3955,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316051544: Peregian Springs,A: Annual,2020,10536,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316061439: Beerwah,A: Annual,2020,9285,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316061440: Caloundra Hinterland,A: Annual,2020,9184,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316061441: Glass House Mountains,A: Annual,2020,6493,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316061442: Landsborough,A: Annual,2020,13094,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316061443: Maroochy Hinterland,A: Annual,2020,6650,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316061444: Palmwoods,A: Annual,2020,11359,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316071545: Bli Bli,A: Annual,2020,10552,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316071546: Diddillibah - Rosemount,A: Annual,2020,4262,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316071547: Eumundi - Yandina,A: Annual,2020,12034,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316071548: Nambour,A: Annual,2020,21591,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,316081549: Noosa Hinterland,A: Annual,2020,24287,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011445: Cambooya - Wyreema,A: Annual,2020,8172,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011446: Darling Heights,A: Annual,2020,15057,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011447: Drayton - Harristown,A: Annual,2020,10464,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011448: Gatton,A: Annual,2020,8124,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011449: Gowrie (Qld),A: Annual,2020,7095,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011450: Highfields,A: Annual,2020,14618,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011451: Lockyer Valley - West,A: Annual,2020,12341,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011452: Middle Ridge,A: Annual,2020,7448,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011453: Newtown (Qld),A: Annual,2020,9790,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011454: North Toowoomba - Harlaxton,A: Annual,2020,5877,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011455: Rangeville,A: Annual,2020,8428,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011456: Toowoomba - Central,A: Annual,2020,13785,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011457: Toowoomba - East,A: Annual,2020,9780,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011458: Toowoomba - West,A: Annual,2020,15046,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,317011459: Wilsonton,A: Annual,2020,13966,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318011460: Ayr,A: Annual,2020,8999,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318011461: Burdekin,A: Annual,2020,7895,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318011462: Charters Towers,A: Annual,2020,7809,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318011463: Dalrymple,A: Annual,2020,3922,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318011464: Ingham,A: Annual,2020,4211,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318011465: Ingham Region,A: Annual,2020,6434,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318011466: Palm Island,A: Annual,2020,2684,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021467: Aitkenvale,A: Annual,2020,4899,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021468: Annandale,A: Annual,2020,10193,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021469: Belgian Gardens - Pallarenda,A: Annual,2020,3229,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021470: Bohle Plains,A: Annual,2020,8433,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021471: Condon - Rasmussen,A: Annual,2020,11109,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021472: Cranbrook,A: Annual,2020,5957,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021473: Deeragun,A: Annual,2020,26531,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021474: Douglas,A: Annual,2020,8617,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021475: Garbutt - West End,A: Annual,2020,6270,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021476: Gulliver - Currajong - Vincent,A: Annual,2020,7875,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021477: Heatley,A: Annual,2020,4105,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021478: Hermit Park - Rosslea,A: Annual,2020,5181,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021479: Hyde Park - Pimlico,A: Annual,2020,4454,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021480: Kelso,A: Annual,2020,11202,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021481: Kirwan - East,A: Annual,2020,7515,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021482: Kirwan - West,A: Annual,2020,15514,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021483: Magnetic Island,A: Annual,2020,2400,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021484: Mount Louisa,A: Annual,2020,10014,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021485: Mundingburra,A: Annual,2020,3396,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021486: Northern Beaches,A: Annual,2020,6612,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021487: Oonoonba,A: Annual,2020,7399,PSNS: Persons
ABS:ABS_ANNUAL_ERP_ASGS2016(1.0.0),ERP: Estimated Resident Population,SA2: Statistical Area Level 2,318021488: South Townsville - Railway Estate,A: Annual,2020,5549,PSNS: Persons
