suburb,year,address,bedrooms,contract date,price,block size,source,purpose
Greenway,2021,11/35 Oakden Street *,3,10/02/2021,"$528,000",7286m2,Allhomes Record,–
Greenway,2021,139/1 Rowland Rees Crescent,–,11/01/2021,"$512,000",26043m2,Government Record,Office
Greenway,2021,*,2,13/07/2021,"$507,900",–,Allhomes Record,–
Greenway,2021,22/35 Oakden Street *,3,26/02/2021,"$507,500",0m2,Allhomes Record,–
Greenway,2021,22/325 Anketell Street,–,11/03/2021,"$507,500",7286m2,Government Record,Non retail commercial uses
Greenway,2021,23/115 Mortimer Lewis Drive *,2,24/08/2021,"$505,000",–,Allhomes Record,–
Greenway,2021,19/325 Anketell Street,–,24/02/2021,"$487,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,269/325 Anketell Street,3,16/04/2021,"$487,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,184/325 Anketell Street,3,19/02/2021,"$486,200",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,102/167 Mortimer Lewis Drive,–,13/01/2021,"$485,000",29267m2,Government Record,Multiple unit dwelling
Greenway,2021,104/35 Oakden Street *,2,06/09/2021,"$485,000",0m2,Allhomes Record,–
Greenway,2021,94/35 Oakden Street *,2,17/09/2021,"$480,000",7286m2,Allhomes Record,–
Greenway,2021,134/311 Anketell Street,–,13/04/2021,"$480,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,10/114 Athllon Drive,2,04/06/2021,"$470,000",1217m2,Combined Record,Multiple unit dwelling
Greenway,2021,134/8 Limburg Way *,2,13/04/2021,"$470,000",0m2,Allhomes Record,–
Greenway,2021,*,2,24/06/2021,"$466,900",–,Allhomes Record,–
Greenway,2021,34/1 Drew Street,–,22/02/2021,"$465,000",3989m2,Government Record,Multiple unit dwelling
Greenway,2021,54/325 Anketell Street,–,20/07/2021,"$460,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,24/115 Mortimer Lewis Drive,–,12/02/2021,"$460,000",5752m2,Government Record,Multiple unit dwelling
Greenway,2021,*,2,21/03/2021,"$450,900",–,Allhomes Record,–
Greenway,2021,*,2,26/06/2021,"$448,900",–,Allhomes Record,–
Greenway,2021,147/325 Anketell Street,–,28/05/2021,"$445,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,147/35 Oakden Street *,2,28/05/2021,"$445,000",0m2,Allhomes Record,–
Greenway,2021,18/1 Cowlishaw Street,–,29/04/2021,"$442,000",2955m2,Government Record,Multiple unit dwelling
Greenway,2021,*,2,08/09/2021,"$438,900",–,Allhomes Record,–
Greenway,2021,28/92 Cowlishaw Street,–,11/08/2021,"$435,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,62/92 Cowlishaw Street,–,26/06/2021,"$435,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,16/1 Drew Street,–,11/01/2021,"$435,000",3989m2,Government Record,Multiple unit dwelling
Greenway,2021,14/40 Eileen Good Street,2,13/04/2021,"$435,000",3186m2,Combined Record,Multiple unit dwelling
Greenway,2021,*,2,03/03/2021,"$434,900",–,Allhomes Record,–
Greenway,2021,*,2,12/03/2021,"$434,900",–,Allhomes Record,–
Greenway,2021,178/142 Anketell Street *,2,20/07/2021,"$430,000",0m2,Allhomes Record,–
Greenway,2021,178/92 Cowlishaw Street,–,20/07/2021,"$430,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,96/325 Anketell Street,–,02/06/2021,"$425,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,96/35 Oakden Street *,2,02/06/2021,"$425,000",7286m2,Allhomes Record,–
Greenway,2021,11/120 Athllon Drive,–,22/02/2021,"$420,000",1300m2,Government Record,Multiple unit dwelling
Greenway,2021,115/325 Anketell Street,–,19/05/2021,"$420,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,115/35 Oakden Street *,2,19/05/2021,"$420,000",0m2,Allhomes Record,–
Greenway,2021,116/311 Anketell Street,–,22/04/2021,"$420,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,18/40 Eileen Good Street,2,12/04/2021,"$419,000",3186m2,Combined Record,Multiple unit dwelling
Greenway,2021,333/325 Anketell Street,2,30/07/2021,"$412,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,4/102 Athllon Drive *,2,28/01/2021,"$411,000",0m2,Allhomes Record,–
Greenway,2021,4/104 Athllon Drive,–,28/01/2021,"$411,000",1352m2,Government Record,Multiple unit dwelling
Greenway,2021,208/92 Cowlishaw Street,–,15/04/2021,"$410,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,252/325 Anketell Street,2,01/06/2021,"$410,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,4/120 Athllon Drive,–,09/04/2021,"$405,000",1300m2,Government Record,Multiple unit dwelling
Greenway,2021,58/325 Anketell Street,–,16/05/2021,"$402,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,58/35 Oakden Street *,2,14/06/2021,"$402,000",0m2,Allhomes Record,–
Greenway,2021,45/1 Limburg Way,–,01/03/2021,"$400,000",8219m2,Government Record,Multiple unit dwelling
Greenway,2021,85/1 Limburg Way,2,15/02/2021,"$398,000",8219m2,Combined Record,Multiple unit dwelling
Greenway,2021,20/311 Anketell Street,–,18/02/2021,"$397,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,273/325 Anketell Street,–,27/01/2021,"$395,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,302/325 Anketell Street,–,12/03/2021,"$390,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,142/325 Anketell Street,–,29/04/2021,"$390,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,8/106 Athllon Drive,–,30/07/2021,"$380,000",1227m2,Government Record,Multiple unit dwelling
Greenway,2021,27/2 Eileen Good Street,–,03/05/2021,"$375,000",3123m2,Government Record,Multiple unit dwelling
Greenway,2021,238/325 Anketell Street,2,14/01/2021,"$370,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,*,1,30/04/2021,"$369,900",–,Allhomes Record,–
Greenway,2021,81/311 Anketell Street,–,23/03/2021,"$365,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,6/236-242 Cowlishaw Street *,–,09/08/2021,"$365,000",0m2,Allhomes Record,–
Greenway,2021,106/35 Oakden Street *,1,19/07/2021,"$365,000",0m2,Allhomes Record,–
Greenway,2021,316/325 Anketell Street,1,23/06/2021,"$356,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,225/92 Cowlishaw Street,–,17/08/2021,"$350,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,39/1 Cynthea Teague Crescent,–,24/07/2021,"$349,000",2388m2,Government Record,Multiple unit dwelling
Greenway,2021,198/311 Anketell Street,–,11/06/2021,"$345,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,299/325 Anketell Street,1,04/05/2021,"$345,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,309/325 Anketell Street *,1,13/08/2021,"$342,500",0m2,Allhomes Record,–
Greenway,2021,194/325 Anketell Street,1,21/04/2021,"$338,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,226/311 Anketell Street,–,24/06/2021,"$333,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,*,1,20/09/2021,"$332,900",–,Allhomes Record,–
Greenway,2021,225/311 Anketell Street,–,30/03/2021,"$330,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,92/1 Limburg Way,–,24/05/2021,"$328,000",8219m2,Government Record,Multiple unit dwelling
Greenway,2021,20/114 Athllon Drive,1,16/02/2021,"$325,000",1217m2,Combined Record,Multiple unit dwelling
Greenway,2021,86/325 Anketell Street,–,24/02/2021,"$325,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,86/35 Oakden Street *,1,01/03/2021,"$325,000",0m2,Allhomes Record,–
Greenway,2021,249/325 Anketell Street,–,04/02/2021,"$320,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,3/120 Athllon Drive,–,13/04/2021,"$320,000",1300m2,Government Record,Multiple unit dwelling
Greenway,2021,188/92 Cowlishaw Street,–,17/05/2021,"$320,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,230/311 Anketell Street,–,14/01/2021,"$320,000",9729m2,Government Record,Multiple unit dwelling
Greenway,2021,209/92 Cowlishaw Street,–,28/06/2021,"$315,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,74/311 Anketell Street,1,24/02/2021,"$315,000",9729m2,Combined Record,Multiple unit dwelling
Greenway,2021,344/325 Anketell Street,–,07/01/2021,"$312,500",7286m2,Government Record,Non retail commercial uses
Greenway,2021,51/58 Cowlishaw Street *,1,17/03/2021,"$310,000",0m2,Allhomes Record,–
Greenway,2021,51/92 Cowlishaw Street,–,17/03/2021,"$310,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,*,1,02/09/2021,"$309,900",–,Allhomes Record,–
Greenway,2021,99/325 Anketell Street,–,27/07/2021,"$308,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,*,1,13/06/2021,"$307,900",–,Allhomes Record,–
Greenway,2021,*,1,29/07/2021,"$307,900",–,Allhomes Record,–
Greenway,2021,31/58 Cowlishaw Street *,1,24/02/2021,"$307,500",0m2,Allhomes Record,–
Greenway,2021,31/92 Cowlishaw Street,–,22/02/2021,"$307,500",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,298/325 Anketell Street,–,22/02/2021,"$306,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,320/325 Anketell Street,1,21/01/2021,"$305,000",7286m2,Combined Record,Non retail commercial uses
Greenway,2021,195/142 Anketell Street *,1,01/03/2021,"$304,000",0m2,Allhomes Record,–
Greenway,2021,195/92 Cowlishaw Street,–,01/03/2021,"$304,000",6740m2,Government Record,Multiple unit dwelling
Greenway,2021,*,1,17/03/2021,"$300,900",–,Allhomes Record,–
Greenway,2021,287/325 Anketell Street,–,09/02/2021,"$300,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,133/325 Anketell Street,–,28/01/2021,"$290,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,254/325 Anketell Street,–,20/04/2021,"$290,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,247/325 Anketell Street,–,17/02/2021,"$285,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,182/325 Anketell Street,–,02/02/2021,"$285,000",7286m2,Government Record,Non retail commercial uses
Greenway,2021,275/325 Anketell Street,1,13/01/2021,"$285,000",7286m2,Combined Record,Non retail commercial uses
Griffith,2019,12 Bremer Street,5,16/11/2019,"$3,300,000",1101m2,Combined Record,Single residential dwelling
Griffith,2019,15 Carstensz Street,6,15/05/2019,"$3,300,000",916m2,Combined Record,Single residential dwelling
Griffith,2019,4 Hann Street,4,01/02/2019,"$2,130,000",1119m2,Combined Record,Single residential dwelling
Griffith,2019,9 Wells Gardens,5,06/11/2019,"$2,120,000",890m2,Combined Record,Single residential dwelling
Griffith,2019,82 Jansz Crescent,5,19/03/2019,"$2,082,000",893m2,Combined Record,Single residential dwelling
Griffith,2019,17 Bell Street,4,17/07/2019,"$2,045,100",725m2,Combined Record,Single residential dwelling
Griffith,2019,61 Flinders Way,4,19/10/2019,"$2,000,000",950m2,Combined Record,Single residential dwelling
Griffith,2019,9 Babbage Crescent *,4,14/09/2019,"$2,000,000",0m2,Allhomes Record,–
Griffith,2019,65 Monaro Crescent,4,26/02/2019,"$1,900,000",934m2,Combined Record,Single residential dwelling
Griffith,2019,1 Blaxland Crescent *,3,12/10/2019,"$1,865,000",0m2,Allhomes Record,–
Griffith,2019,1/1 Blaxland Crescent,–,12/10/2019,"$1,865,000",1196m2,Government Record,Multiple unit dwelling
Griffith,2019,9 Jansz Crescent,4,17/04/2019,"$1,830,000",744m2,Combined Record,Single residential dwelling
Griffith,2019,13 Favenc Circle,6,01/05/2019,"$1,800,000",931m2,Combined Record,Single residential dwelling
Griffith,2019,17 Babbage Crescent,4,23/11/2019,"$1,700,000",907m2,Combined Record,Single residential dwelling
Griffith,2019,40 Barrallier Street,4,12/10/2019,"$1,665,000",1274m2,Combined Record,Single residential dwelling
Griffith,2019,5 Wells Gardens,4,23/03/2019,"$1,590,000",1014m2,Combined Record,Single residential dwelling
Griffith,2019,16 Lockyer Street,4,11/05/2019,"$1,580,000",1115m2,Combined Record,Single residential dwelling
Griffith,2019,63 La Perouse Street,5,18/04/2019,"$1,575,000",1332m2,Combined Record,Single residential dwelling
Griffith,2019,20 Hodgkinson Street,4,24/08/2019,"$1,550,000",1031m2,Combined Record,Single residential dwelling
Griffith,2019,51 Frome Street,4,27/07/2019,"$1,512,000",669m2,Combined Record,Single residential dwelling
Griffith,2019,51 Flinders Way,–,25/02/2019,"$1,500,000",1071m2,Government Record,Single residential dwelling
Griffith,2019,32 Bougainville Street,–,03/05/2019,"$1,499,750",716m2,Government Record,Non retail commercial uses
Griffith,2019,17 Murray Crescent,–,23/12/2019,"$1,495,000",620m2,Government Record,Single residential dwelling
Griffith,2019,3 Lindsay Street,3,07/12/2019,"$1,480,000",948m2,Combined Record,Single residential dwelling
Griffith,2019,38 Jansz Crescent,4,01/05/2019,"$1,460,000",956m2,Combined Record,Single residential dwelling
Griffith,2019,7 Hodgkinson Street,4,12/10/2019,"$1,455,000",778m2,Combined Record,Single residential dwelling
Griffith,2019,13 Murray Crescent,–,23/04/2019,"$1,450,000",620m2,Government Record,For residential purposes only
Griffith,2019,36/18 Austin Street *,3,14/10/2019,"$1,430,000",0m2,Allhomes Record,–
Griffith,2019,36/18 Austin Street,–,12/10/2019,"$1,430,000",16783m2,Government Record,Multiple unit dwelling
Griffith,2019,7 Bremer Street,4,14/02/2019,"$1,380,000",871m2,Combined Record,Single residential dwelling
Griffith,2019,1/17 Landsborough Street,–,25/10/2019,"$1,375,000",1679m2,Government Record,Multiple unit dwelling
Griffith,2019,13 Landsborough Street,5,02/02/2019,"$1,375,000",1073m2,Combined Record,Single residential dwelling
Griffith,2019,1/6 Stokes Street,–,09/09/2019,"$1,370,000",1385m2,Government Record,Multiple unit dwelling
Griffith,2019,6 Stokes Street *,3,11/09/2019,"$1,350,000",650m2,Allhomes Record,–
Griffith,2019,1/9 Favenc Circle *,3,25/10/2019,"$1,350,000",0m2,Allhomes Record,–
Griffith,2019,25 Barrallier Street,3,01/02/2019,"$1,340,000",1333m2,Combined Record,Single residential dwelling
Griffith,2019,84 Jansz Crescent,5,02/11/2019,"$1,310,000",882m2,Combined Record,Single residential dwelling
Griffith,2019,73 Flinders Way,–,15/01/2019,"$1,300,000",1005m2,Government Record,Single residential dwelling
Griffith,2019,69 Monaro Crescent,4,03/10/2019,"$1,285,000",934m2,Combined Record,Single residential dwelling
Griffith,2019,108 Carnegie Crescent,3,19/10/2019,"$1,282,500",785m2,Combined Record,Single residential dwelling
Griffith,2019,7 Bannister Gardens,–,26/04/2019,"$1,280,000",872m2,Government Record,Single residential dwelling
Griffith,2019,5 Lindsay Street,4,13/04/2019,"$1,230,000",948m2,Combined Record,Single residential dwelling
Griffith,2019,13 Hodgkinson Street,–,12/08/2019,"$1,200,000",1001m2,Government Record,Single residential dwelling
Griffith,2019,118 La Perouse Street *,6,09/11/2019,"$1,198,000",962m2,Allhomes Record,–
Griffith,2019,90 Captain Cook Crescent *,3,04/11/2019,"$1,175,000",781m2,Allhomes Record,–
Griffith,2019,12 Walker Crescent,3,14/12/2019,"$1,157,000",1028m2,Combined Record,Single residential dwelling
Griffith,2019,12/6 Oxley Street,3,02/08/2019,"$1,130,000",1096m2,Combined Record,Multiple unit dwelling
Griffith,2019,29 Lockyer Street,–,28/06/2019,"$1,100,000",1228m2,Government Record,Single residential dwelling
Griffith,2019,91 Monaro Crescent,–,03/09/2019,"$1,100,000",1070m2,Government Record,Single residential dwelling
Griffith,2019,33 Walker Crescent,–,04/10/2019,"$1,075,000",806m2,Government Record,Single residential dwelling
Griffith,2019,21/3 Ovens Street,3,19/10/2019,"$1,050,000",5038m2,Combined Record,Multiple unit dwelling
Griffith,2019,75 Monaro Crescent,–,24/12/2019,"$1,050,000",934m2,Government Record,Single residential dwelling...
Griffith,2019,19 Hodgkinson Street,3,08/04/2019,"$1,025,000",977m2,Combined Record,Single residential dwelling
Griffith,2019,30 Bremer Street,3,04/05/2019,"$1,005,000",702m2,Combined Record,Single residential dwelling
Griffith,2019,67 Monaro Crescent,3,23/02/2019,"$1,000,000",934m2,Combined Record,Single residential dwelling
Griffith,2019,2 Jansz Crescent *,3,18/10/2019,"$975,000",0m2,Allhomes Record,–
Griffith,2019,2/50 La Perouse Street,–,18/10/2019,"$967,500",939m2,Government Record,Multiple unit dwelling
Griffith,2019,2/93 Monaro Crescent,–,24/12/2019,"$958,000",1182m2,Government Record,Multiple unit dwelling
Griffith,2019,31/18 Austin Street,–,01/07/2019,"$862,500",16783m2,Government Record,Multiple unit dwelling
Griffith,2019,2/24 Carstensz Street,–,01/08/2019,"$815,000",971m2,Government Record,Multiple unit dwelling
Griffith,2019,69/18 Austin Street,–,29/04/2019,"$735,000",16783m2,Government Record,Multiple unit dwelling
Griffith,2019,76/18 Austin Street *,2,04/12/2019,"$725,000",16783m2,Allhomes Record,–
Griffith,2019,76/18 Austin Street,–,29/11/2019,"$725,000",16783m2,Government Record,Multiple unit dwelling
Griffith,2019,75/18 Austin Street,–,14/06/2019,"$715,000",16783m2,Government Record,Multiple unit dwelling
Griffith,2019,48/5 Hely Street,–,21/10/2019,"$699,900",3419m2,Government Record,Multiple unit dwelling
Griffith,2019,6/2-4 Leichhardt Street *,2,08/03/2019,"$685,000",0m2,Allhomes Record,–
Griffith,2019,4/2 Cunningham Street,2,04/10/2019,"$675,000",2810m2,Combined Record,Multiple unit dwelling
Griffith,2019,15/5 Hely Street,–,04/10/2019,"$669,900",3419m2,Government Record,Multiple unit dwelling
Griffith,2019,6/111 Canberra Avenue,–,04/09/2019,"$660,000",2043m2,Government Record,Multiple unit dwelling
Griffith,2019,11/5 Hely Street,–,17/06/2019,"$659,900",3419m2,Government Record,Multiple unit dwelling
Griffith,2019,4/2 Currie Crescent,–,31/05/2019,"$642,000",6328m2,Government Record,Multiple unit dwelling
Griffith,2019,4A/2 Currie Crescent *,2,31/05/2019,"$642,000",0m2,Allhomes Record,–
Griffith,2019,1/9 Oxley Street,3,12/04/2019,"$625,000",3914m2,Combined Record,Multiple unit dwelling
Griffith,2019,20/5 Hely Street,–,17/12/2019,"$620,000",3419m2,Government Record,Multiple unit dwelling
Griffith,2019,46/12 Leichhardt Street,–,15/10/2019,"$615,000",7716m2,Government Record,Multiple unit dwelling
Griffith,2019,64/18 Leichhardt Street *,3,16/10/2019,"$615,000",0m2,Allhomes Record,–
Griffith,2019,12/5 Hely Street,–,10/04/2019,"$599,900",3419m2,Government Record,Multiple unit dwelling
Griffith,2019,53/5 Hely Street,–,25/02/2019,"$599,000",3419m2,Government Record,Multiple unit dwelling
Griffith,2019,3/3 Burke Crescent,2,15/02/2019,"$599,000",2407m2,Combined Record,Multiple unit dwelling
